Gene	1.D3_Contro	3.D6_Contro	5.D10_Contr	2.D3_Treate	4.D6_Treate	6.D10_Treat
Acbd6	2385.4625	2979.2856	2896.5182	2224.1959	3223.2648	2498.9096
Acbd7	1.7278	2.0173	5.3692	0.0	8.262	6.4201
Accs	759.0842	852.5207	1088.6791	802.6901	866.2153	879.4785
Accsl	0.8363	0.0034	0.0405	3.654	10.2696	1.1274
Acd	2119.8997	2219.3647	1870.5023	1898.9991	2001.0269	1606.4928
Ace	0.0	0.0003	0.0031	0.0	1.0269	0.0032
Ace2	0.0	0.0005	0.0062	0.0	2.0473	0.0062
Ace3	0	0	0	0	0	0
Acer1	0.0	0.0005	0.0062	0.0	2.0473	0.0062
Acer2	3.5787	0.0046	0.0554	1.7401	6.2171	12.6992
Acer3	1373.2562	1508.7696	1541.8056	1448.6871	1725.1146	1770.8002
Ache	9.8346	11.0747	17.2298	8.0562	13.5329	18.2998
Acin1	11327.0176	11186.4196	9472.4413	10468.1705	9561.6399	8735.3
Ackr1	0	0	0	0	0	0
Ackr2	1.7723	2.0143	0.0362	3.6702	4.1364	2.1751
Ackr3	985.4702	575.7304	407.7447	758.4275	566.3901	469.5848
Ackr4	6708.8548	10675.1103	16655.6363	5616.2364	7649.1395	12456.4116
Acly	40398.4013	29777.7818	17835.6315	33360.7028	19853.1249	17407.8703
Acmsd	2.7161	5.0247	3.2155	0.8575	0.0177	1.1171
Acnat1	0.0	0.0005	0.0061	1.8855	0.0032	0.0062
Acnat2	0	0	0	0	0	0
Aco1	13437.9052	12180.8591	10231.4616	12056.4325	9921.8818	11009.1301
Aco2	10209.3463	11144.1497	11755.8993	10216.2384	11236.7887	13289.401
Acot1	48.5129	60.3941	29.363	97.1286	110.2397	54.157
Acot10	1413.8471	1473.5384	1289.9065	1343.6081	1556.4494	1220.2811
Acot11	427.5543	823.3293	1179.3898	486.3694	785.006	1002.6887
Acot12	20.0434	6.0461	13.9997	4.4019	7.3221	12.9462
Acot13	803.1013	1212.8552	1942.7314	921.2879	1379.4755	1659.3277
Acot2	359.1071	565.6678	489.8937	367.6524	1850.7212	459.8742
Acot3	0.0	0.0003	1.0524	0.0	0.0016	0.0032
Acot4	31.4583	20.1409	44.2701	27.0841	57.171	40.0033
Acot5	0	0	0	0	0	0
Acot6	61.0938	73.4816	132.826	86.9495	85.3871	110.2722
Acot7	2627.7968	2241.515	2291.0986	2415.4369	2392.4967	2732.4955
Acot8	551.0672	585.7949	717.8654	572.5612	614.2659	700.9407
Acot9	2689.0268	2562.5908	2354.8924	2468.8861	2878.6671	2280.4036
Acox1	6322.6548	7345.5526	7360.7782	5380.7723	6599.6467	6144.4464
Acox2	0.0	0.0031	2.1747	0.8529	9.2387	2.1759
Acox3	1493.9153	1810.7224	2208.798	1412.3936	1877.125	1731.9156
Acoxl	5.1685	39.251	41.0298	39.9182	57.1525	22.8178
Acp1	824.8307	840.4447	1041.1586	861.5839	845.4092	1185.5101
Acp2	3971.3592	4214.2828	4253.4318	3671.1496	4225.8901	3766.7317
Acp5	1.7068	4.0284	2.2283	0.0	16.4756	5.4022
Acp6	682.4214	1068.9233	1098.5287	1056.3723	1717.7475	1344.5758
Acpp	177.2893	205.3337	454.8052	249.173	125.0172	202.3486
Acpt	22.6877	9.0654	10.8707	20.0406	7.3413	15.1372
Acr	0	0	0	0	0	0
Acrbp	162.9398	160.0403	223.7307	158.4893	217.5608	176.3481
Acrv1	2.742	2.0126	0.0272	2.7568	1.0535	1.1049
Acsbg1	1.7981	0.0023	0.0275	0.0	7.1766	1.1053
Acsbg2	0.0	0.0005	0.0062	0.0	2.0473	0.0062
Acsf2	955.5226	1038.7183	961.1437	837.1485	697.5862	609.1436
Acsf3	1110.3513	1185.6749	1216.3249	1097.1743	1148.3513	958.5039
Acsl1	2658.4098	2407.5888	2024.0886	2603.9136	2685.0317	2644.8964
Acsl3	11042.6376	7946.4447	4521.733	10142.1611	6526.7943	4416.9927
Acsl4	8244.6837	5659.6404	2987.5252	7948.7351	4597.6088	3119.9642
Acsl5	11633.2491	9760.1887	7165.225	11993.1065	8698.5601	8187.9304
Acsl6	4.2741	17.1206	18.4914	14.3305	59.1879	68.8092
Acsm1	0	0	0	0	0	0
Acsm2	0	0	0	0	0	0
Acsm3	52.3604	47.3013	37.8584	38.0356	28.1552	30.3629
Acsm4	0.7084	4.039	0.1297	13.4918	54.9087	46.125
Acsm5	0	0	0	0	0	0
Acss1	0.0	0.0005	0.0062	0.0	0.0032	2.0924
Acss2	3982.4682	2916.8798	2046.7929	3257.2732	1636.7047	1300.4553
Acss2os	1.756	5.0272	4.2848	4.5911	1.0663	0.0426
Acss3	895.089	1187.6827	1494.0057	954.0231	708.014	600.5225
Acta1	1820.4538	1094.0792	590.4789	1261.3223	465.4714	506.4357
Acta2	205335.7319	133341.2628	76607.5981	141169.9202	52672.3242	57736.058
Actb	172595.4604	142141.2397	123498.161	153903.9788	94929.1761	122467.5733
Actbl2	1.8531	2.0092	0.0119	0.0	0.0062	0.012
Actc1	420.9237	284.8388	162.3003	316.3386	128.14	125.6516
Actg1	2209.4465	895.8077	754.8193	1886.5991	644.5371	849.2999
Actg2	23611.6137	15067.5453	6733.9017	18416.8629	8645.5087	6781.7522
Actl10	47.7753	24.1667	49.6824	49.8949	21.9349	58.2915
Actl11	0	0	0	0	0	0
Actl6a	3334.6588	3257.0897	3639.3195	3370.3696	3343.0426	4197.1721
Actl6b	0.8808	1.0075	1.0909	0.0	0.0104	4.2084
Actl7a	11.8568	0.0065	8.6147	13.7946	4.1965	2.2561
Actl7b	4.4785	6.0374	0.0642	5.4428	8.285	5.4046
Actl9	7.2862	11.0568	0.0622	7.3269	2.1157	0.0626
Actn1	28013.9965	24958.5853	25111.9948	23963.32	19615.7422	26456.6689
Actn2	0.0	0.0005	0.0061	1.8855	0.0032	0.0062
Actn3	151.1557	178.1588	229.1945	241.9578	240.4776	242.2709
Actn4	31088.413	27342.0175	28379.3944	26405.9331	24832.7688	32562.1124
Actr10	5686.8669	5795.5224	6593.1348	5338.2188	5976.0194	6455.9395
Actr1a	14550.8688	14482.7651	15594.1686	14229.0212	14626.673	17112.3706
Actr1b	7281.7083	8028.9805	7817.0981	7263.5265	8071.7839	8650.8292
Actr2	21096.0542	18876.2076	18624.7956	18648.6103	16939.0094	19096.3739
Actr3	10172.5513	9101.9262	8278.7894	8690.5407	7963.5302	8141.3852
Actr3b	333.9753	393.5523	381.7287	577.2554	519.4915	505.1442
Actr5	988.8454	863.5919	801.2095	899.6834	863.0927	832.9833
Actr6	1016.6001	1216.8807	1734.1183	1043.6429	1267.0486	1516.5722
Actr8	1710.9733	1948.6149	2027.228	1746.7699	1923.9838	1883.3551
Actrt1	0	0	0	0	0	0
Actrt2	0	0	0	0	0	0
Actrt3	0.0	0.001	2.1108	1.8614	0.0062	0.012
Acvr1	6601.9464	6435.6597	4365.972	6079.4489	4837.0568	4079.4286
Acvr1b	423.1572	511.3116	435.7938	602.5638	671.4675	500.8804
Acvr1c	0.0	4.0195	2.1536	0.0	0.0143	4.2369
Acvr2a	2179.3222	2181.1195	1560.2707	2398.3053	2387.2542	1641.1184
Acvr2b	89.0868	85.5592	83.3253	97.8213	160.2281	102.7756
Acvrl1	0.0	0.0025	4.2438	0.0	7.1831	0.0302
Acy1	692.3844	743.8225	1055.2155	769.122	1081.6967	1348.7917
Acy3	90.7703	156.0112	220.423	94.9671	150.9752	243.1944
Acyp1	446.5031	441.8716	1046.4002	362.2107	755.8371	1107.4824
Acyp2	272.7755	300.9517	410.7688	307.1017	319.6332	375.3266
Ada	392.8018	284.8451	254.1336	401.5398	259.261	139.7266
Adad1	0	0	0	0	0	0
Adad2	0	0	0	0	0	0
Adal	471.7935	571.7019	613.0208	482.8335	613.2078	682.5231
Adam10	17911.7683	17014.1494	11879.26	17872.2248	15181.5875	13508.0387
Adam11	65.6572	110.706	113.3789	69.7052	53.1553	67.1305
Adam12	899.4372	894.8062	1307.2541	663.8786	1164.0262	4859.4569
Adam15	7307.9385	6843.3021	6116.376	5928.0603	5510.6634	5975.6875
Adam17	5495.1456	4758.81	4116.1966	5425.3038	4311.2919	4704.6044
Adam18	0	0	0	0	0	0
Adam19	662.6816	547.5559	402.3941	727.4573	1415.789	1440.6354
Adam1a	113.4411	135.8759	150.1931	85.9557	79.1847	145.9574
Adam1b	0.0	0.0041	6.3974	1.755	4.1562	8.4887
Adam2	0	0	0	0	0	0
Adam20	0.9312	0.0003	0.0031	0.0	0.0016	0.0031
Adam21	19.0404	15.0953	4.4494	14.5203	17.6597	6.5934
Adam22	20.6912	22.1433	32.3002	19.9012	10.4755	23.7772
Adam23	7269.4226	4576.6308	5757.3118	5428.9443	2116.6894	2819.2245
Adam24	0	0	0	0	0	0
Adam25	0.0	0.0005	0.0061	1.8855	0.0032	0.0062
Adam26a	0	0	0	0	0	0
Adam26b	0	0	0	0	0	0
Adam28	0	0	0	0	0	0
Adam29	0	0	0	0	0	0
Adam3	0	0	0	0	0	0
Adam30	0.0	0.0017	0.0198	6.6209	0.0103	0.02
Adam32	15.4564	6.045	6.5513	14.6129	10.407	4.4238
Adam33	4.4662	2.0193	9.6201	1.7151	5.2113	9.6243
Adam34	0	0	0	0	0	0
Adam39	0.0	3.0135	0.0173	2.7963	0.009	0.0175
Adam4	25.2304	12.0883	13.0909	41.0225	24.9821	24.8726
Adam5	36.8026	47.3091	84.1213	52.5454	43.7559	47.6317
Adam6a	0	0	0	0	0	0
Adam6b	0	0	0	0	0	0
Adam7	0	0	0	0	0	0
Adam8	160.4267	92.6069	139.434	115.0286	73.9898	158.9168
Adam9	9570.0895	8638.9285	6724.0704	8808.357	8896.3386	6768.6689
Adamdec1	0	0	0	0	0	0
Adamts1	13151.7714	9904.114	5212.6101	11942.4781	4970.3698	3491.05
Adamts10	7184.5348	7703.8705	5381.214	6655.6301	7432.5145	4705.7811
Adamts12	6454.1275	7449.2245	5459.0669	6803.3051	7328.4141	6992.512
Adamts13	0.0	3.0156	0.025	1.8168	1.0515	3.1894
Adamts14	1268.7893	1471.5271	1285.601	1522.1264	1954.1115	1251.6614
Adamts15	1.6973	0.0057	0.068	0.0	13.4196	18.0126
Adamts16	5.28	12.0769	7.632	7.1642	33.0689	0.1019
Adamts17	78.1441	203.3064	121.1731	114.9578	288.2088	107.2039
Adamts18	3.3487	0.0149	17.526	15.1396	126.0167	799.735
Adamts19	0	0	0	0	0	0
Adamts2	14551.6827	21135.8328	23498.7479	12201.2252	16992.1054	24622.9818
Adamts20	3.7543	1.0066	0.0146	0.0	0.0076	0.0147
Adamts3	0	0	0	0	0	0
Adamts4	5251.0209	7652.5298	5504.3938	4202.0235	5830.2447	3624.0327
Adamts5	6206.6927	4619.9095	3932.3855	4702.2608	4577.7944	2907.9154
Adamts6	1314.0839	1000.4754	741.7866	1018.4025	849.5722	655.6636
Adamts7	1177.0817	1379.9219	818.5442	1002.9587	962.0035	654.5985
Adamts8	1.7619	0.0034	2.1824	9.3493	1.0645	1.1268
Adamts9	1263.4313	757.9192	925.6219	1459.6454	969.3321	2457.3921
Adamtsl1	578.9973	507.2907	678.9741	577.9945	737.0824	724.7318
Adamtsl2	11.5961	19.1231	8.7689	28.2603	32.1675	7.7024
Adamtsl3	29725.2656	18005.5718	16198.6212	18327.8798	12409.1469	16472.0628
Adamtsl4	3889.5767	2982.308	3865.1756	2759.7035	2057.3078	2096.5708
Adamtsl5	2090.8952	2252.5922	2406.8465	2323.8267	5209.612	4385.3062
Adap1	5.3331	3.0271	6.5198	4.4449	14.4953	12.8646
Adap2	6.4035	4.0257	0.0516	1.7484	3.1341	6.4113
Adar	2842.1691	2599.8302	2280.2876	2801.4751	2243.6283	1907.2386
Adarb1	1285.8498	1030.6845	1523.4596	1788.5009	1827.1501	2737.6917
Adarb2	0.8879	2.0105	0.0173	2.7964	0.009	0.0174
Adat1	502.4201	521.3798	664.9007	580.7401	647.5616	658.7594
Adat2	421.4465	470.0398	389.2661	386.8297	441.4268	403.5186
Adat3	497.1991	422.736	265.0235	531.9715	396.6732	314.8817
Adck1	971.6021	1174.6043	1184.9908	1053.6586	1146.2741	1344.5695
Adck2	1076.937	1540.9731	1479.0605	1096.1902	1557.4886	1485.2357
Adck3	352.0112	533.4475	583.7261	400.4132	407.0951	368.9491
Adck4	896.8963	1065.8979	1222.7365	755.5215	1084.8224	741.1001
Adck5	1052.7088	1076.9731	1300.6109	1032.8363	998.45	1016.8871
Adcy1	0.0	0.0005	0.0062	0.0	0.0032	2.0924
Adcy10	9.9254	6.044	6.5395	16.5068	6.2757	7.6048
Adcy2	0	0	0	0	0	0
Adcy3	4191.1363	3970.7066	3572.3273	3749.0918	3893.7826	3834.862
Adcy4	0.8877	0.0015	0.0174	0.8941	4.1011	0.0175
Adcy5	22.4318	31.2003	18.4813	34.4943	41.5765	22.7802
Adcy6	9380.9473	9142.1859	7123.0261	8631.6581	8588.1818	8138.1305
Adcy7	411.4495	388.5229	689.6725	374.0661	529.9251	671.6548
Adcy8	0	0	0	0	0	0
Adcy9	2535.8301	3149.389	2721.4321	2832.1822	3556.4274	3450.7785
Adcyap1	0	0	0	0	0	0
Adcyap1r1	0.0	0.001	0.0119	1.8614	0.0062	2.1115
Add1	20456.6638	19586.8064	18885.3537	18918.6181	16619.3868	17062.6948
Add2	0.0	2.0092	0.012	0.0	2.0571	0.0121
Add3	9279.121	11533.6645	7444.1651	10075.8715	12594.34	6579.408
Adgb	57.5932	66.429	77.7689	54.3025	63.5092	56.2923
Adgra1	10.7689	4.036	6.5811	25.6784	18.6804	6.5851
Adgra2	9149.5446	9650.4712	6647.2915	8675.1926	6865.1569	5734.5335
Adgra3	17158.0339	18358.8495	12445.7756	16731.5472	11326.3651	11010.2863
Adgrb1	0	0	0	0	0	0
Adgrb2	237.6809	278.8045	328.606	286.3229	319.5897	163.4894
Adgrb3	0	0	0	0	0	0
Adgrd1	240.1527	940.1039	891.1338	894.89	8740.7465	5420.3331
Adgre1	0	0	0	0	0	0
Adgre4	5.409	4.0285	6.4545	5.4426	4.1782	4.3501
Adgre5	375.4848	488.1543	389.2522	375.9617	475.7582	311.6378
Adgrf1	103.8247	58.3812	29.3596	161.0316	30.2755	4.5318
Adgrf2	11.7951	5.0383	4.4059	13.7283	7.3025	7.5956
Adgrf3	9.1984	3.0224	0.0561	5.4756	5.1932	1.151
Adgrf4	9.0862	4.0306	2.2477	5.4038	10.361	6.4928
Adgrf5	694.0768	1097.1122	1730.9723	957.4944	1836.5019	3143.1777
Adgrg1	44.9695	38.2545	55.1239	78.1227	39.6022	51.9279
Adgrg2	57.5468	72.4693	48.7627	94.3519	85.3404	70.3271
Adgrg3	21.518	40.2514	25.9838	36.3248	28.1172	20.6385
Adgrg5	4.6531	0.0021	0.0248	1.8175	0.0129	2.1477
Adgrg6	14516.154	9768.2358	7622.5126	10355.9227	4666.3716	3035.6433
Adgrg7	0.8809	1.0075	0.0201	0.0	4.1066	1.0914
Adgrl1	4944.8397	5123.1679	4457.8446	6176.4435	4611.1297	4771.6846
Adgrl2	25355.7548	21228.4301	14233.0246	21883.2149	13187.8912	11294.8332
Adgrl3	0.0	8.0482	11.7402	4.4832	6.2458	5.4272
Adgrl4	1.8785	0.0005	0.0061	0.0	0.0032	0.0062
Adgrv1	0.0	0.007	2.2638	3.5206	37.0735	4.4007
Adh1	529.2344	1618.4839	5030.1275	652.9877	1488.8462	2377.6342
Adh4	0	0	0	0	0	0
Adh5	6547.757	6925.8408	8781.4452	6215.2298	7188.924	8010.4256
Adh6-ps1	0	0	0	0	0	0
Adh6a	0	0	0	0	0	0
Adh7	4926.6786	6851.3603	16414.3072	4751.0077	5748.0611	7127.7726
Adhfe1	72.8796	100.6465	136.0045	44.2156	70.8265	80.0738
Adi1	2541.2821	3296.3344	3147.3196	2133.5798	2812.0544	2280.4238
Adig	0.0	1.0061	0.012	0.0	2.0571	1.0745
Adipoq	1.8062	2.0121	2.1469	2.7656	0.0129	0.0251
Adipor1	10596.5675	11416.9167	11982.9688	10579.5422	14368.4302	13259.1417
Adipor2	8673.9458	9497.4876	7933.9197	10165.5905	10164.4159	8974.3281
Adk	4883.4962	6513.1676	9359.7899	4959.4468	5489.8475	7849.1995
Adm	0.8358	2.0151	6.3658	1.7738	0.0211	5.3258
Adm2	0.0	0.0032	0.0387	0.0	15.3588	0.039
Adnp	313.5031	229.4886	187.1435	260.0395	265.4757	238.0114
Adnp2	2743.9642	2916.8805	1940.8547	2837.697	2892.2032	2077.0651
Ado	8628.2069	7169.4132	5306.6166	7769.2068	5007.8241	5362.3771
Adora1	0	0	0	0	0	0
Adora2a	13.6086	4.0341	10.7928	16.4806	6.2805	5.4885
Adora2b	107.8682	267.7231	304.6953	150.2902	221.7401	145.0598
Adora3	0	0	0	0	0	0
Adpgk	3853.3595	3747.2638	3787.4912	3940.2526	4712.0756	4912.2219
Adprh	6401.0185	7125.1258	7109.9444	5889.9988	6034.3324	5676.0622
Adprhl1	8.1955	2.0192	4.355	3.5674	9.3168	4.3574
Adprhl2	1757.7614	2060.3405	2712.6316	1747.6279	2168.6482	2334.4144
Adprm	1193.1513	1249.0895	1743.8663	1179.5764	1317.0218	1401.9565
Adra1a	0.0	0.0005	0.0062	0.0	2.0473	0.0062
Adra1b	973.669	744.8206	548.256	1003.1628	570.5707	354.9944
Adra1d	4399.633	2441.8063	1627.3161	3158.5762	1043.2951	759.6175
Adra2a	21.8132	6.0478	1.2148	33.081	9.4017	4.4517
Adra2b	0	0	0	0	0	0
Adra2c	0	0	0	0	0	0
Adrb1	0	0	0	0	0	0
Adrb2	59.3481	70.4579	49.8457	97.9814	97.8084	66.0295
Adrb3	1.8421	0.0012	0.0147	0.901	2.0613	0.0148
Adrbk1	6101.2315	5347.6203	4638.3989	5743.3132	4631.9549	4257.8922
Adrbk2	6811.8921	6897.6411	4585.3925	4685.0248	2724.6837	2421.1623
Adrm1	544.8784	469.038	413.08	460.2298	497.6519	513.8198
Adsl	3467.9503	3268.1616	3945.2708	3421.1076	3227.4871	4087.9329
Adss	8193.9876	7286.1756	7672.24	8152.3638	8766.2011	9110.5747
Adssl1	52.8602	99.6588	325.1893	44.132	232.1393	435.4486
Adtrp	0	0	0	0	0	0
Aebp1	14872.3777	11797.3846	17754.3454	12340.825	13221.1796	19349.388
Aebp2	15783.0049	12152.677	8923.2515	14107.742	9455.47	9071.7575
Aen	3882.2314	3881.1262	2791.763	4154.1497	4094.6998	3555.7814
Aes	25224.9827	24388.8973	28448.5217	21286.8935	17988.4848	28374.5962
Afap1	7768.992	8066.2171	6250.4729	6642.9166	7167.0516	5744.2367
Afap1l1	0.8322	0.0036	2.1878	3.6462	4.1468	6.376
Afap1l2	2082.176	1704.0311	900.8036	1947.123	1951.0172	1154.355
Aff1	9605.2695	8738.57	5683.9756	8179.5874	7523.1202	5357.0062
Aff2	0	0	0	0	0	0
Aff3	1841.4816	3188.6341	3819.6543	1509.2654	2273.8174	1968.8886
Aff4	25113.3326	27689.2585	18417.2795	25264.4151	26475.6017	17510.6073
Afg3l1	5856.2053	5872.0157	5113.049	6039.5545	5742.807	5484.5617
Afg3l2	4925.0224	5367.7501	4905.4311	4955.9166	5111.8894	5051.8426
Afm	0	0	0	0	0	0
Afmid	575.5214	504.2642	529.763	501.9398	425.8449	393.8408
Afp	7.1113	2.0234	2.2887	9.0089	27.9299	18.2515
Aftph	3713.7865	3984.7981	3552.8716	3911.2831	4599.6262	3722.3742
Aga	2910.4315	3591.2518	4006.9102	2897.351	4534.0264	4361.6075
Agap1	3450.7308	4976.2156	3815.6414	4631.5597	6933.7503	4624.5554
Agap2	102.5296	125.8188	137.3381	194.0321	176.9509	132.014
Agap3	5367.247	5101.0238	4364.8593	4879.8193	4828.7098	4747.8777
Agbl1	0	0	0	0	0	0
Agbl2	2.7617	1.0079	0.0224	2.7754	1.0489	0.0225
Agbl3	451.1173	471.0519	804.167	427.5723	406.0741	431.681
Agbl4	0.0	0.0015	4.1963	1.8414	0.0091	0.0176
Agbl5	544.8273	511.3121	574.0954	533.6385	584.0518	452.2411
Ager	103.691	52.3482	86.4711	102.4957	70.8179	59.5864
Agfg1	10576.9508	8479.8997	7733.8687	8791.1398	7324.289	6690.7865
Agfg2	2740.5238	1724.1669	1633.768	2472.6401	1221.3036	2060.7494
Aggf1	2897.0202	3159.4526	2912.7646	2845.7929	2839.1365	2816.9318
Agk	439.4578	464.0026	397.9221	454.8336	429.9878	430.5537
Agl	6696.5001	5942.4703	5400.6174	5660.8224	4730.8695	4581.3391
Agmat	5.4333	3.0228	10.6231	1.7335	1.0784	4.3344
Agmo	1.659	4.0332	5.4704	6.2834	22.7281	10.7726
Ago1	6281.3419	6299.7797	5011.3949	5398.0763	4261.3343	4233.0207
Ago2	7492.5676	6277.6426	5411.4727	7200.2097	5346.1707	5708.5059
Ago3	3133.9647	2665.255	2259.7688	3069.6734	2533.0482	1952.6831
Ago4	973.5173	907.8777	820.6695	1015.7048	898.4866	734.5907
Agpat1	4550.3989	4783.9718	4320.5179	4731.2385	5003.6009	4600.7526
Agpat2	1656.0324	1667.8011	1791.5704	1819.2744	2113.4437	2046.6609
Agpat3	2009.9734	2264.6597	2163.479	2343.0159	2321.6744	1468.0701
Agpat4	3364.4669	3254.0648	2631.6955	3016.1422	2997.3796	2548.6958
Agpat5	2824.9308	3150.3967	2863.0647	3145.6947	3501.2604	3437.8155
Agpat6	9059.4748	8581.556	6476.4749	8428.7315	7835.458	7169.9724
Agpat9	229.5507	221.4401	179.61	281.7703	551.5861	204.5553
Agps	10467.8817	9613.2384	8221.5255	11395.9982	10004.099	8840.2147
Agr2	0.0	0.0005	0.0062	0.0	2.0473	0.0062
Agr3	0	0	0	0	0	0
Agrn	5146.5448	4650.1102	5168.1682	4892.4623	5409.6509	7117.8798
Agrp	26.109	27.1754	40.9177	16.1859	20.853	24.8992
Agt	310.395	1890.2285	2066.0109	703.7665	2222.6787	1539.3336
Agtpbp1	4266.8487	4067.3278	2720.3941	4147.8402	3136.9115	2680.7048
Agtr1a	7.0228	14.0975	13.0637	19.9253	32.1896	33.3484
Agtr1b	0.0	0.0019	0.0226	1.8245	4.1116	2.1419
Agtr2	0	0	0	0	0	0
Agtrap	652.7877	805.2143	1154.5659	558.8728	748.5845	1018.9322
Agxt	1.8531	2.0092	0.0119	0.0	0.0062	0.012
Agxt2	0.0	2.0084	1.0674	0.0	0.0047	0.0092
Ahctf1	14519.4531	11426.9826	10493.1284	14334.2193	10606.9385	12789.6834
Ahcy	443.047	384.4942	422.7813	481.1178	375.8786	605.6572
Ahcyl1	18683.4458	17625.1101	18067.9916	17412.765	23066.9657	19550.7091
Ahcyl2	2899.6907	3240.9819	3207.922	3245.3761	3681.3595	2456.772
Ahdc1	5409.6161	4828.2574	3751.8439	5253.1708	4263.3932	3830.5922
Ahi1	2051.3309	2395.511	2660.8238	2322.0871	3195.1396	2536.7408
Ahnak	255474.6075	260896.0706	194977.5174	253799.9996	225231.256	164407.6107
Ahr	10834.445	13922.1177	9475.6536	12342.8654	6143.702	3211.9751
Ahrr	512.2515	590.8324	1072.3967	769.2049	691.3246	966.9982
Ahsa1	5667.9496	5491.5563	6548.8129	5706.086	5589.7791	7206.6369
Ahsa2	3919.1577	3431.2171	3934.479	3624.062	3306.6154	4167.9949
Ahsg	0.0	0.0019	0.0227	0.0	1.0493	7.3202
Aicda	0.0	0.004	0.0483	3.6262	16.417	0.0486
Aida	3170.8353	2865.5527	3097.6203	2663.6595	2249.9002	3230.1041
Aif1	0.8489	3.0178	1.1163	2.7323	3.1109	2.1704
Aif1l	771.8183	508.2987	675.7601	963.2895	616.363	540.9646
Aifm1	3451.7594	3225.8871	3606.8741	3417.5025	2853.7387	3931.0747
Aifm2	377.2004	514.3302	535.1835	387.6668	610.0597	642.4713
Aifm3	0.8747	2.0117	1.0957	0.0	4.1117	0.0227
Aig1	15.1738	18.1239	22.74	32.7091	44.6522	18.4688
Aim1	6461.7545	3554.0105	3353.9267	4167.7519	1859.5257	2534.6916
Aim1l	0	0	0	0	0	0
Aim2	117.9508	96.6317	84.443	150.4972	141.5637	135.1841
Aimp1	6090.267	7100.973	7743.536	6238.7993	8024.9114	7136.3964
Aimp2	3777.7529	3613.3952	3983.1297	3676.6156	3200.4275	4228.569
Aip	6925.137	6957.0407	7787.8472	6317.6416	5994.7829	6930.8593
Aipl1	53.081	59.385	108.8994	38.8263	38.5797	57.3513
Aire	0	0	0	0	0	0
Airn	583.5244	543.5224	739.4598	674.1241	471.6707	612.2798
Ajap1	0	0	0	0	0	0
Ajuba	4247.0487	3436.2471	2935.5238	3662.1598	3422.1575	2826.721
Ak1	20118.8937	23292.7976	20989.3785	20621.0152	21767.6861	19066.1243
Ak2	4652.189	3974.737	4196.1764	5097.3271	4001.04	5005.2806
Ak3	11900.5359	14799.8144	14234.0196	12995.9242	15393.9488	13985.0429
Ak4	313.1212	438.856	1577.186	502.6496	736.1127	2005.0866
Ak5	1358.747	1922.4494	3315.8127	1163.1412	2069.7491	2815.6992
Ak6	460.0704	411.6743	674.6161	555.3608	451.8908	953.8574
Ak7	10.9703	3.0251	8.5869	9.1537	2.1241	1.1724
Ak8	18.768	48.2996	51.6971	25.2955	17.7615	27.0912
Akap1	4164.0983	4199.1851	3149.628	4463.102	4388.2959	3692.0964
Akap10	2775.4632	2658.2106	2575.4477	2848.5459	2801.644	2547.5821
Akap11	7506.9289	7094.9326	5759.6265	7818.115	6570.5039	5958.4072
Akap12	13012.8178	17097.6782	19279.7294	9034.7297	5646.0753	6630.2907
Akap13	13378.4989	14237.1638	9137.3047	12386.2646	9117.1028	7056.4784
Akap14	12.0227	6.0351	2.2149	0.8186	3.1396	0.0566
Akap17b	2237.0185	1946.6022	1912.6481	2238.855	1604.3948	1394.4972
Akap2	45.1514	44.2793	18.5091	32.5973	36.4301	24.9621
Akap3	1.7363	6.0333	4.3089	0.0	4.1586	5.3595
Akap4	0	0	0	0	0	0
Akap5	106.4421	49.3287	71.3835	114.3747	33.4031	75.7279
Akap6	2170.9511	6036.0738	5906.5594	3781.6054	7543.8487	5823.0929
Akap7	2104.4469	2795.0954	3175.4284	2670.0281	2485.1678	3041.8773
Akap8	9488.1779	7311.3366	6861.3546	8859.1336	6536.1693	7005.5413
Akap8l	2497.2978	2044.2349	1975.3728	2121.0072	1961.4758	1570.812
Akap9	9542.0439	10420.4647	7831.2503	11569.9151	14292.3975	10331.9425
Akip1	145.7847	116.7666	259.3403	119.4447	200.9238	273.5053
Akirin1	1140.8549	1275.262	1452.0847	1208.5293	2250.805	1958.9725
Akirin2	4621.5908	4403.5086	3796.1504	4473.942	4501.7867	3927.9227
Akna	1021.2053	1065.8997	846.6498	866.9907	1606.3247	676.2299
Aknad1	41.27	74.4795	99.2995	32.4304	67.6734	85.366
Akp3	0.0	0.0003	0.0031	0.0	1.0269	0.0032
Akr1a1	25820.176	27924.7899	32821.9909	25037.8204	29239.7904	29986.4707
Akr1b10	1155.4317	803.2075	1383.815	1053.6968	750.7017	1137.9879
Akr1b3	0.9205	0.0005	0.0062	0.0	0.0032	1.0607
Akr1b7	0.7061	2.0262	9.8584	0.0	101.3816	12.0077
Akr1b8	2984.3883	3066.854	3442.4792	2776.926	2577.8327	2571.4027
Akr1c12	188.0867	248.6111	306.9932	215.5565	264.442	320.1128
Akr1c13	31.3199	56.3691	102.5135	57.0222	67.67	77.8268
Akr1c14	112.4282	107.7071	199.9417	132.194	222.73	201.1239
Akr1c18	0	0	0	0	0	0
Akr1c19	0	0	0	0	0	0
Akr1c20	0	0	0	0	0	0
Akr1c21	0.8149	2.017	6.4104	2.678	4.1612	6.4131
Akr1c6	0	0	0	0	0	0
Akr1cl	0	0	0	0	0	0
