Gene	D1_Control.	D2_Control.	D3_Control.	D4_Control.	D5.ntr	D6_Control.	D1_Treated.	D2_Treated.	D3_Treated.	D4_Treated.	D5_Treated.	D6_Treated.
Vps35	2590.8805	3044.4951	2752.298	2835.6237	3067.5097000000001	3299.3957	2652.8826	2615.9254	2693.39	2867.3736	2970.7449	2997.0223
Vps36	525.0291	611.5706	620.0029	536.5933	562.33199999999999	588.0707	525.8492	563.6955	624.0357	589.9649	524.6605	609.168
Vps37a	651.213	773.9559	770.4718	856.9046	896.64114999999993	936.3777	801.0401	712.0151	850.5961	809.8123	1012.3106	1085.9216
Vps37b	418.0822	334.6171	313.5506	334.7443	343.14575000000002	351.5472	346.8098	339.6557	324.2191	349.0354	312.1994	257.7153
Vps37c	289.8157	291.9814	296.5216	350.1106	334.70960000000002	319.3086	318.5286	299.6227	310.5463	379.2977	390.3875	319.9294
Vps37d	224.8782	246.0043	204.3242	188.2793	135.58010000000002	82.8809	185.6656	214.9832	140.614	173.1389	124.7683	85.5078
Vps39	642.0481	701.2187	707.8034	712.9783	685.46724999999992	657.9562	598.4141	630.0396	689.4636	697.1557	604.1791	600.9946
Vps41	1110.2502	1238.1944	1317.033	1271.7292	1305.09845	1338.4677	1130.8776	1263.0337	1308.6123	1287.1136	1273.5258	1245.6055
Vps45	332.9223	323.0962	318.957	279.3417	315.97090000000003	352.6001	308.166	276.0571	303.7126	294.9672	264.7582	311.4081
Vps4a	968.144	980.8152	925.496	950.61	926.84400000000005	903.078	916.9649	969.0748	903.3294	951.825	922.2165	704.4929
Vps4b	1100.053	1200.8807	1366.294	1385.0176	1502.5653	1620.113	1169.5092	1182.998	1288.0974	1406.2064	1526.2762	1796.6357
Vps51	542.0117	561.8813	516.0578	601.4412	495.87389999999999	390.3066	503.2446	518.0641	481.4469	611.0809	484.2818	330.6802
Vps52	822.6757	728.7054	800.9796	803.2653	715.5761	627.8869	735.0762	776.3913	766.6116	808.925	746.5621	607.9494
Vps53	463.6472	416.2359	466.7663	496.6011	514.91174999999998	533.2224	443.8607	510.244	459.9625	457.1136	528.1215	499.2073
Vps54	1492.0291	1450.3147	1454.9734	1495.7306	1562.2372	1628.7438	1703.898	1371.3994	1422.8632	1483.1409	1621.2657	1955.8277
Vps72	1081.6375	1040.3767	780.3533	673.7059	623.39175	573.0776	915.1103	969.9533	742.1926	681.5395	588.8288	493.1789
Vps8	463.7055	536.9712	614.6253	631.2138	611.79129999999998	592.3688	432.5256	505.1024	645.5231	662.3681	642.0509	575.433
Vps9d1	374.9897	362.1309	416.6445	411.4611	340.14515	268.8292	351.5102	367.4803	403.3309	422.3514	356.091	274.6676
Vrk1	956.6242	843.3018	714.0733	499.0406	483.92095	468.8013	816.1643	755.7756	718.7628	567.9376	467.7941	535.2005
Vrk2	160.2577	210.427	180.0898	151.5619	161.79005000000001	172.0182	168.6852	176.2565	150.383	150.2049	183.9423	177.6763
Vrk3	322.6795	349.7794	296.557	308.3716	269.24245000000002	230.1133	317.6072	317.6133	305.6708	286.7314	273.021	136.3256
Vrtn	0.0081	0.0	0.0	0.0	0.52690000000000003	1.0538	0.0	0.0	0.0	0.0	0.0107	2.6266
Vsig1	0.0342	1.7863	0.8703	0.8124	1.47255	2.1327	0.9294	1.4133	4.9206	0.0	0.0455	1.6783
Vsig10	256.8395	234.2783	277.741	333.1435	284.30914999999999	235.4748	217.6634	243.2338	287.1157	321.5898	309.7096	242.2469
Vsig10l	36.5947	39.7518	56.2803	201.9632	247.1062	292.2492	33.8279	33.7578	47.8138	227.2799	543.3555	291.1963
Vsig2	10.3559	13.237	18.8072	15.2622	19.437950000000001	23.6137	24.539	11.1601	12.6782	22.0126	27.1213	28.0524
Vsig4	0.0079	0.0	0.9201	0.0	0.0023	0.0046	0.0	0.0	0.0	0.9362	1.1282	0.03
Vsig8	2.471	4.266	5.2168	71.23	54.945100000000004	38.6602	3.6822	0.313	3.8708	75.4543	99.6939	33.7386
Vsnl1	7.0414	17.5611	25.8115	151.8431	194.55619999999999	237.2693	20.6363	18.0648	39.0289	134.7479	237.7547	194.3383
Vstm2a	9.2244	9.6558	23.3621	14.4116	22.730650000000001	31.0497	13.1591	11.9178	10.7224	16.4709	25.9283	29.4752
Vstm2b	24.0732	52.2721	79.7438	112.6294	98.771500000000003	84.9136	32.9053	45.3652	80.0807	111.8697	100.7301	110.8568
Vstm2l	10.1546	10.7287	13.5851	1.5494	0.8045000000000001	0.0596	10.4014	11.6884	6.8313	6.3879	3.7025	5.3958
Vstm4	144.4724	224.5208	248.1613	311.8482	350.99250000000001	390.1368	150.7226	158.8332	291.028	317.9421	264.6627	269.0025
Vstm5	27.483	36.2342	46.4662	110.8463	129.52565000000001	148.205	27.2402	46.0421	53.6883	109.0739	164.475	170.6141
Vsx1	0.0198	3.7234	0.0	0.0	0.5353	1.0706	0.0	0.0	2.9546	0.0	0.0264	0.076
Vsx2	6.9484	9.6893	9.7878	8.3964	20.215949999999999	32.0355	6.5385	3.9201	3.8776	7.2496	31.5263	36.4613
Vta1	389.7928	522.8793	369.9841	442.103	426.93254999999999	411.7621	387.3185	421.0126	365.2301	442.4854	421.3438	347.2744
Vtcn1	3.5866	9.6622	26.106	17.8965	19.67925	21.462	5.5832	13.415	23.4567	24.8188	14.3144	24.733
Vti1a	455.6985	425.1181	490.0756	510.243	519.58330000000001	528.9236	372.2145	493.0902	453.1256	477.2781	486.6263	571.6648
Vti1b	421.613	516.6257	439.8905	482.1376	505.52235000000002	528.9071	355.2532	403.0731	382.8063	490.1265	480.6623	429.9828
Vtn	0.1234	18.8088	13.4857	6.7093	9.7928999999999995	12.8765	6.5552	10.6862	10.7411	7.2766	12.9917	16.2842
Vwa1	123.911	119.7757	122.7019	162.7532	177.02089999999998	191.2886	93.2459	132.6685	136.7176	164.9347	163.7104	115.4433
Vwa2	265.949	268.9079	252.6051	363.8078	325.9701	288.1324	187.4817	244.6054	293.9472	370.1589	410.4558	289.4731
Vwa3a	3.4891	3.4821	3.5214	5.0715	8.9179999999999993	12.7645	0.889	3.384	5.8577	5.4826	10.4701	11.0049
Vwa5a	384.3088	540.3833	730.9601	2082.0686	2360.0352000000003	2638.0018	381.5813	472.6562	783.1879	2103.5142	2209.5597	1793.071
Vwa5b1	1.1549	0.0	0.0	0.0	1.06555	2.1311	0.0	1.4192	0.9719	1.8441	0.0443	8.0559
Vwa5b2	52.0738	29.2524	50.309	35.7966	26.54025	17.2839	37.7132	34.9892	35.1589	28.365	22.6961	16.0168
Vwa7	11.3104	4.3408	9.8661	16.412	14.100549999999998	11.7891	4.6652	6.2563	6.825	10.0895	9.4908	7.0526
Vwa8	690.9423	686.0722	793.7976	854.3848	820.13640000000009	785.888	731.2999	734.9291	757.8192	885.8918	784.5355	830.839
Vwa9	979.4287	898.2934	809.9274	638.7611	624.72935000000007	610.6976	998.0593	957.7979	830.0912	688.8684	690.8399	523.5874
Vwc2	8.1368	26.6342	46.8112	35.0554	23.483499999999999	11.9116	16.9178	20.5512	39.0935	37.6568	12.0787	20.6364
Vwc2l	0.0223	0.8813	2.7816	0.0	0.53695000000000004	1.0739	0.0	0.6748	0.0	0.0	0.0297	4.0867
Vwce	35.2288	41.7701	35.8403	42.6698	34.795400000000001	26.921	23.5141	33.4983	32.2216	36.651	42.6291	25.8299
Vwde	3.5304	9.7865	15.3843	8.5089	6.9657	5.4225	5.6198	11.5925	19.5897	6.3731	2.5569	2.3273
Vwf	176.1195	95.7327	131.6367	146.4497	175.33595	204.2222	232.8397	95.291	117.1692	163.9713	232.4248	231.1134
Wac	1979.5137	1924.2965	2080.3596	1741.0017	2039.1021000000001	2337.2025	2103.4699	2376.3578	2070.339	1897.2089	1762.601	2299.6552
Wap	0.0053	0.0	0.0	0.8933	0.44819999999999999	0.0031	0.0	0.0	0.0	0.9412	0.0071	0.0201
Wapal	3280.6121	3016.9218	3180.5468	3027.235	3436.3888999999999	3845.5428	3571.7571	3241.7711	3359.4175	3076.2195	3246.147	4509.3653
Wars	1195.2744	1089.1676	836.7866	764.0033	674.45904999999993	584.9148	1098.8977	1042.7029	896.497	820.8027	662.4111	508.4838
Wars2	302.2823	347.085	317.1617	320.2809	307.43425000000002	294.5876	318.5372	292.5075	294.9211	333.4717	297.9385	266.0065
Was	11.5206	17.6709	21.4608	33.3297	37.034999999999997	40.7403	8.4046	14.7103	9.736	39.508	38.9236	39.6806
Wasf1	153.3798	153.5766	126.2908	127.7222	121.93565000000001	116.1491	175.3259	158.4992	156.2578	125.4746	121.1444	125.4811
Wasf2	1102.2852	1017.1363	1263.2759	1241.0708	1190.3373999999999	1139.604	1056.4227	1215.2236	1278.3396	1277.9607	1298.4173	1368.8583
Wasf3	183.9942	173.1337	163.9846	134.5412	114.07380000000001	93.6064	192.3012	159.8988	164.0711	116.2924	91.5803	127.2145
Wash1	405.6638	471.379	404.9676	420.8122	367.39055000000002	313.9689	407.1267	410.3367	389.652	429.6677	388.124	222.5
Wasl	552.4047	635.4275	714.8908	792.9644	1036.1103000000001	1279.2562	789.7199	667.6971	828.1291	786.8904	996.9317	1820.3942
Wbp1	1779.2383	1703.4978	1082.2807	881.5218	737.52999999999997	593.5382	1472.1084	1525.9752	1056.6509	780.4426	708.753	386.9508
Wbp11	956.7098	840.5777	843.9888	637.9116	658.16039999999998	678.4092	949.9871	893.5126	833.0218	621.0595	629.1581	670.4746
Wbp1l	1310.1692	1162.7389	1248.0394	1285.3775	1133.4861000000001	981.5947	1282.6318	1321.6164	1144.541	1310.9454	1350.6195	934.6406
Wbp2	265.9895	300.8559	299.2026	315.9803	367.06975	418.1592	285.5233	317.4789	317.3815	372.8703	469.7972	331.7739
Wbp2nl	1.1359	0.0	1.827	0.0	1.5751999999999999	3.1504	0.9384	0.6644	0.9753	0.0	0.0324	1.5822
Wbp4	817.0349	905.3805	832.3205	804.9294	790.57785000000001	776.2263	854.7726	864.1755	827.1581	810.7347	782.192	746.5378
Wbp5	3614.6774	4738.1291	3635.705	3274.2652	3442.1965	3610.1278	3473.7321	3950.4852	3876.0321	3176.0691	2968.4838	3159.8196
Wbscr16	305.5852	292.0758	257.1405	251.2801	195.02685	138.7736	287.4611	284.8345	256.8408	244.5907	245.6962	121.0656
Wbscr17	26.3704	64.6346	101.1451	229.3543	268.83159999999998	308.3089	51.7427	73.8363	119.1275	216.3006	229.9745	229.1346
Wbscr22	599.8354	524.6355	445.2811	374.7252	350.80255	326.8799	557.0119	463.1549	416.0169	401.2263	359.7244	276.55
Wbscr25	1.1146	0.0	0.0	0.0	2.0781499999999999	4.1563	0.0	0.7133	0.0	0.0	0.0204	0.0584
Wbscr27	181.8356	197.944	216.8545	210.4335	176.7363	143.0391	157.3536	200.5509	206.0621	190.5447	173.3381	182.8734
Wbscr28	0.0155	0.8955	0.9036	0.8601	0.4345	0.0089	0.0	0.0	0.0	0.0	0.0206	3.9636
Wdfy1	779.5845	991.478	1029.4664	956.5851	894.35989999999993	832.1347	817.0545	856.2441	1007.8324	966.492	834.4274	809.171
Wdfy2	284.0621	261.8332	235.5934	292.2028	267.59635000000003	242.9899	288.3905	253.9881	223.6244	280.3345	269.4225	252.2849
Wdfy3	3236.313	3186.4593	3543.4216	3549.4362	3435.1902500000001	3320.9443	3738.5663	3527.9587	3466.8405	3588.3437	3413.4894	4152.6046
Wdfy4	17.2111	20.2933	35.8217	33.1719	49.3001	65.4283	21.6174	21.8325	28.306	42.1642	48.5251	72.6963
Wdhd1	1729.2211	1221.3944	1028.5253	790.3626	720.43285000000003	650.5031	1557.8971	1216.7949	1105.4865	713.5624	655.3504	675.9162
Wdpcp	175.0574	207.697	204.2664	232.5899	222.1891	211.7883	163.9456	185.4405	212.8947	232.7161	232.5665	174.6274
Wdr1	3821.4546	3385.3032	3187.7077	3565.6263	3835.6644000000001	4105.7025	3313.5186	3467.297	3135.7757	3776.1587	3644.89	2966.953
Wdr11	967.0511	918.628	1087.6761	1074.9779	1034.183	993.3881	1046.0792	1045.3986	1153.3423	1035.1831	953.115	1007.0146
Wdr12	524.9057	501.5432	404.0425	406.2747	384.30745000000002	362.3402	496.6749	473.8877	455.0866	392.0624	384.616	301.8275
Wdr13	743.212	659.4171	829.6279	973.6679	922.23984999999993	870.8118	669.0792	738.4511	844.7371	972.9283	918.6013	918.7674
Wdr17	37.3318	25.746	31.422	17.7876	14.84845	11.9093	27.3418	27.9058	29.3066	15.5015	16.7564	26.969
Wdr18	1079.3465	966.6867	732.8598	706.9555	621.74244999999996	536.5294	958.4782	924.2663	706.0582	693.459	608.9807	354.6532
Wdr19	457.9106	434.9333	449.7776	431.0157	370.34794999999997	309.6802	448.5988	471.06	472.6704	395.7362	354.9643	318.6377
Wdr20	379.5797	397.6228	386.1186	426.7489	424.62954999999999	422.5102	390.1448	448.8866	415.0424	439.7321	439.1314	436.5784
Wdr20rt	5.6933	4.394	3.5237	3.3151	9.0882500000000004	14.8614	5.6491	4.9166	5.8584	3.6177	5.9394	5.2131
Wdr24	390.8805	393.2251	364.638	390.1419	371.92790000000002	353.7139	380.7384	416.8319	358.4003	377.4331	327.6452	247.714
Wdr25	130.634	121.6131	114.6729	109.8551	99.031099999999995	88.2071	128.1836	134.9929	99.6009	129.1937	97.4113	98.4599
Wdr26	2156.8353	2157.7004	2263.0861	2238.4532	2727.52655	3216.5999	2676.457	2266.2223	2663.1206	2390.9808	2885.2605	4019.8488
Wdr27	0.0599	0.8211	0.8347	6.1395	5.7265999999999995	5.3137	0.0	0.0	2.9289	2.7402	4.644	8.7352
Wdr3	719.2788	678.125	661.1893	671.207	603.32220000000007	535.4374	777.5152	763.6349	725.5996	656.8295	584.0241	572.33
Wdr31	74.7966	37.2097	59.1899	41.6793	35.390349999999998	29.1014	53.732	55.0394	70.3419	38.4291	26.317	37.6379
Wdr33	2078.3061	1851.5369	1816.9485	1804.0918	1608.93815	1413.7845	2118.5712	1919.5703	2030.3063	1739.6469	1618.9752	1707.72
Wdr34	215.8687	217.494	180.9525	190.7856	170.67359999999999	150.5616	210.1681	231.3419	231.4598	194.2066	165.0647	134.2956
Wdr35	760.1396	631.0742	700.6436	614.9719	575.20080000000007	535.4297	666.2903	657.9316	704.1162	622.9327	497.4281	612.7457
Wdr36	1207.8643	1196.5324	1043.7599	903.6939	897.48564999999996	891.2774	1118.6555	1109.6662	1082.0469	972.8724	970.9131	876.9621
Wdr37	918.1403	877.8377	846.6466	849.2257	822.94135000000006	796.657	903.7797	885.5637	937.5168	861.1231	777.47	802.3399
Wdr38	21.5567	20.4279	22.4359	22.196	18.641999999999999	15.088	15.9983	17.7836	17.5732	14.6118	21.3232	17.108
Wdr4	588.4996	465.9984	446.1689	467.6473	370.93684999999999	274.2264	489.1253	558.9333	451.177	507.5445	398.8592	236.1027
Wdr41	333.0179	381.6467	422.8911	402.8926	412.15930000000003	421.426	326.9849	416.7482	364.2551	453.4934	408.2888	455.0071
Wdr43	1764.6516	1426.3617	1477.3927	1348.3515	1352.0255499999998	1355.6996	1643.5875	1629.191	1454.1186	1331.0581	1305.6372	1386.1608
Wdr44	94.4662	125.9678	157.673	172.0839	192.97845000000001	213.873	102.6661	113.9371	167.9726	181.4126	156.6922	267.7258
Wdr45	245.4858	278.7155	259.8078	282.8141	294.59215	306.3702	211.0649	236.8052	239.2529	317.0103	314.436	215.3263
Wdr45b	1193.1386	1290.612	1123.4927	1167.8161	1135.4308000000001	1103.0455	1134.663	1248.8394	1152.3583	1150.6124	1014.8503	895.6841
Wdr46	415.8456	413.6641	351.1924	322.7784	294.72809999999998	266.6778	413.741	486.9482	364.2618	349.0191	309.8601	247.6968
Wdr47	227.4018	260.8699	316.2293	429.3928	431.83940000000001	434.286	256.2911	264.5302	316.4024	470.0356	442.5751	427.7611
Wdr48	1318.1186	1318.113	1218.4679	1183.9801	1112.3468	1040.7135	1403.2789	1352.3272	1240.251	1155.1794	1074.1961	956.6005
Wdr5	1273.7526	1223.1634	1056.3022	1000.8316	925.63310000000001	850.4346	1326.0183	1244.6305	1048.8402	992.1115	857.0348	667.4861
Wdr53	144.34	170.4533	152.3045	140.5083	163.76304999999999	187.0178	128.141	145.5236	124.9892	160.3255	167.3056	130.6068
Wdr54	80.5684	68.3745	54.6169	51.8929	44.797449999999998	37.702	91.4916	78.7055	69.3439	50.3422	51.1252	31.2791
Wdr55	336.3057	374.653	275.9239	280.2128	276.65155000000004	273.0903	305.3452	341.2111	269.5279	296.8119	267.1067	188.5371
Wdr59	288.6662	322.2027	327.9204	327.1006	292.58044999999998	258.0603	309.1065	303.232	361.3421	332.5525	302.6826	282.8435
Wdr5b	214.7441	256.6065	205.1723	181.3879	188.53035	195.6728	196.9596	186.178	207.0353	174.0241	167.4417	184.6411
Wdr6	4747.3113	3678.3246	3301.5693	2341.5128	1668.0418500000001	994.5709	4004.3906	4019.2763	2952.1894	2424.8652	1710.4968	821.9385
Wdr60	459.0672	415.3754	530.4528	415.6473	384.15935000000002	352.6714	450.4756	493.8924	528.3402	425.0561	376.3245	330.5021
Wdr61	863.615	1039.4506	733.7248	861.1635	882.64914999999996	904.1348	867.9637	858.4346	787.1134	834.5527	852.1895	704.3755
Wdr62	252.0224	143.76	168.4524	120.8565	115.82595000000001	110.7954	229.083	217.2428	143.5499	99.771	105.8005	113.9194
Wdr63	0.0409	0.8485	0.8601	1.6926	3.4781000000000004	5.2636	0.0	0.5914	0.9693	0.0	1.2298	8.2546
Wdr64	0.0433	0.0	0.0	0.0	5.2263999999999999	10.4528	0.0	0.0	1.9525	0.0	0.0579	9.5928
Wdr7	894.3058	913.3404	964.0406	919.9402	864.75175000000002	809.5633	933.935	914.811	904.3075	939.0017	868.827	820.9926
Wdr70	399.9186	355.0547	305.4827	277.6079	297.92340000000002	318.2389	360.0117	338.2327	339.848	314.2013	284.9383	355.3025
Wdr72	12.3192	2.5651	8.0905	3.2939	5.9334500000000006	8.573	11.3723	0.4156	5.8533	7.3352	4.8341	9.7334
Wdr73	388.5858	390.5802	360.1716	336.4389	301.55534999999998	266.6718	417.5209	356.8005	375.0091	335.278	307.4715	247.6475
Wdr74	548.7419	482.8917	399.5616	394.3408	372.96699999999998	351.5932	441.0517	486.0493	381.8325	403.9796	428.4736	352.3788
Wdr75	1321.4918	1331.4596	1140.5241	1003.3638	1049.4411499999999	1095.5185	1303.3831	1143.1626	1069.3454	1008.591	981.6264	902.4222
Wdr76	499.8904	399.4162	397.7893	286.0832	334.41239999999999	382.7416	533.4623	430.3439	396.488	323.3333	320.5678	370.7895
Wdr77	1057.8814	931.9753	964.0294	864.5336	852.09944999999993	839.6653	1077.2021	935.4944	929.698	969.2319	874.7755	792.3406
Wdr78	566.9848	585.868	467.6529	462.4856	443.05214999999998	423.6187	525.8724	473.0466	530.2831	425.9444	548.297	453.7623
Wdr8	389.6671	413.7283	316.2648	313.4571	259.97180000000003	206.4865	364.7406	339.0133	302.7354	302.3002	281.35	154.9064
Wdr81	415.8735	377.2187	413.9391	470.2812	362.57355000000001	254.8659	351.5034	405.345	388.6764	448.9227	384.5597	284.8337
Wdr82	3745.322	4181.5662	3638.4071	3326.2486	3062.3647499999997	2798.4809	3731.0313	3928.4015	3726.6165	3336.4062	3053.9071	2275.1327
Wdr83	222.6953	217.4759	215.9304	191.6191	182.90875	174.1984	240.3412	216.2453	211.9178	216.2067	184.0297	142.7465
Wdr83os	278.2968	233.457	204.2498	206.105	207.34184999999999	208.5787	202.6049	241.2666	190.4229	233.6173	220.7619	149.531
Wdr86	962.2364	829.1379	625.3651	638.8607	443.65859999999998	248.4565	756.7973	808.0457	614.2652	568.8744	401.3454	192.3672
Wdr89	70.4617	84.376	75.2709	63.8384	66.862700000000004	69.887	92.4029	65.5785	87.9063	43.8894	62.9688	52.9381
Wdr90	1020.2346	688.7728	687.1752	668.6392	537.01514999999995	405.3911	951.9016	777.1848	685.5541	662.322	601.8256	390.0512
Wdr91	321.545	322.2314	297.4537	288.751	244.92814999999999	201.1053	313.8352	321.9067	267.5755	299.5673	286.0533	227.2099
Wdr92	380.6338	392.3631	351.2093	350.091	321.27375000000001	292.4565	367.5511	394.0123	337.8931	371.0346	283.7618	202.1549
Wdr93	1.2457	3.4985	4.4555	3.3329	7.5086000000000004	11.6843	6.6171	2.6665	2.9161	4.5633	5.9081	9.4053
Wdr95	3.4092	2.6363	4.5198	1.6283	1.90265	2.177	3.7769	3.5889	3.9102	2.7309	0.0872	6.1619
Wdsub1	247.7453	241.4	256.2282	288.7998	277.70915000000002	266.6185	219.555	270.4685	267.5825	267.5025	211.3694	289.1953
Wdtc1	518.1403	522.8241	477.5287	491.4926	410.80439999999999	330.1162	523.9962	542.4266	457.0333	523.1095	456.9802	349.1551
Wdyhv1	216.93	240.6801	152.2769	125.9594	118.9186	111.8778	212.0846	191.3415	177.7394	132.7821	156.7123	107.2953
Wee1	890.7736	792.6723	672.8341	547.6128	578.60660000000007	609.6004	887.8007	816.4816	736.3411	568.8491	502.1986	511.606
Wee2	0.046	4.5515	2.7097	1.6775	2.4367000000000001	3.1959	0.0	2.1395	2.9366	1.8216	0.0615	1.7894
Wfdc1	6.5776	0.8364	0.8489	0.0	3.1627000000000001	6.3254	1.8756	0.5615	2.935	0.8788	1.2502	1.815
Wfdc10	0.031	0.0	0.0	0.0	2.1003500000000002	4.2007	0.9322	0.0	0.0	2.8025	3.394	2.9602
Wfdc11	0.0054	0.0	0.0	0.0	0.0015499999999999999	0.0031	0.0	0.0	0.0	0.0	0.0072	2.5849
Wfdc12	0.0376	0.0	0.0	0.0	4.1794000000000002	8.3588	0.0	0.0	0.0	0.8918	1.221	8.17
Wfdc13	0	0	0	0	0	0	0	0	0	0	0	0
Wfdc15a	0.0027	0.0	0.0	0.0	0.00080000000000000004	0.0016	0.0	0.0	0.0	0.0	1.108	0.0102
Wfdc15b	1.154	0.8619	0.8725	0.0	2.1027	4.2054	4.8051	0.0	0.0	0.0	0.0437	2.9847
Wfdc16	0	0	0	0	0	0	0	0	0	0	0	0
Wfdc17	0.0345	0.0	2.7423	0.8118	2.5106999999999999	4.2096	0.0	1.4114	0.9715	0.8958	1.2124	3.0071
Wfdc18	0.0506	0.0	7.39	3.467	2.2861500000000001	1.1053	0.0	0.0	1.9492	9.4209	0.0676	0.2022
Wfdc2	129.4198	143.9438	79.6829	99.6625	88.019800000000004	76.3771	132.9385	134.4573	82.0213	79.6556	54.8072	43.2409
Wfdc21	0.1489	1.6193	0.0	0.0	58.599299999999999	117.1986	0.0	1.0257	1.9209	0.0	8.518	89.808
Wfdc3	1.126	1.8251	0.0	0.0	1.5700499999999999	3.1401	0.9428	0.0	0.0	0.0	0.0267	1.5384
Wfdc5	0.184	0.0	0.0	24.4659	178.50694999999999	332.548	0.0	0.0	0.0	51.2146	235.1422	284.1388
Wfdc6a	0.0178	0.8906	0.0	0.8535	0.43185000000000001	0.0102	0.0	0.0	0.0	1.8763	1.1624	2.7737
Wfdc6b	0.0027	0.0	0.0	0.0	0.00080000000000000004	0.0016	0.0	0.0	0.0	0.0	0.0036	1.3478
Wfdc8	0.0252	0.8757	0.0	0.0	1.0586	2.1172	0.0	0.0	0.0	0.0	1.1855	7.843
Wfdc9	0.0027	0.0	0.0	0.0	0.00080000000000000004	0.0016	0.9637	0.0	0.0	0.0	0.0036	0.0102
Wfikkn1	25.0358	20.3419	24.1546	22.0706	25.012049999999999	27.9535	26.3787	24.8949	30.2782	33.9395	24.9753	39.8862
Wfikkn2	178.4631	173.0261	231.1809	278.6825	224.29304999999999	169.9036	162.0584	223.4025	144.5132	294.1679	257.4293	139.3986
Wfs1	170.3897	136.6665	159.4999	141.3794	134.6713	127.9632	157.3938	156.3219	143.5546	132.8094	142.4456	112.1482
Whamm	77.3383	67.372	85.9833	103.9605	114.30025000000001	124.64	62.1478	64.6972	78.1149	90.6834	116.1917	141.1493
Whrn	158.9706	117.1474	111.9648	92.746	84.03895	75.3319	175.3621	173.7535	99.5983	104.399	116.3445	91.8601
Whsc1	3382.7655	2858.983	2608.9485	2183.9219	2257.9038	2331.8857	3712.2339	2880.7891	2864.2986	2254.466	2009.527	2563.9934
Whsc1l1	1142.0867	1164.4804	1212.1597	1283.6218	1442.19355	1600.7653	1391.0024	1246.5424	1333.9986	1319.1616	1418.3146	1958.8448
Wibg	485.1163	490.9303	378.9702	338.1049	333.01999999999998	327.9351	372.2451	451.8303	408.2113	373.755	303.9592	266.3016
Wif1	141.1301	219.9727	346.652	539.2563	715.13885000000005	891.0214	123.3585	215.8217	296.8557	562.5339	830.3479	837.6223
Wipf1	479.6483	653.2572	719.4481	701.8869	733.66084999999998	765.4348	538.0824	640.0235	808.6163	687.9855	661.1166	763.0239
Wipf2	432.9616	361.1892	350.2437	382.3899	414.27655000000004	446.1632	468.3852	408.8016	431.6429	415.8863	522.1434	645.5614
Wipf3	33.1442	71.8593	93.2194	111.746	87.610100000000003	63.4742	64.9953	64.058	126.0163	71.4269	92.5062	77.9331
Wipi1	242.1753	250.1971	337.731	378.1904	483.06795	587.9455	246.8566	300.9577	333.0032	415.927	456.8433	569.2769
Wipi2	1932.8646	1965.19	1796.3547	1711.2459	1579.7103499999998	1448.1748	1805.6695	2011.7167	1662.1271	1751.5702	1645.0536	1327.2645
Wisp1	467.1081	525.4302	622.6978	522.9612	644.71019999999999	766.4592	548.4761	507.9706	513.6709	634.8772	530.5814	572.0318
Wisp2	4.5411	3.5222	6.334	7.8307	7.1179500000000004	6.4052	0.8983	1.2038	4.8861	3.6462	1.3149	4.9829
Wisp3	11.4541	16.863	17.0236	20.5148	15.12715	9.7395	18.8629	14.1691	21.4991	10.0073	16.625	23.1342
Wiz	691.9658	565.3828	586.8296	522.9471	518.97140000000002	514.9957	734.1791	686.5898	635.7544	507.4785	474.8638	533.3097
Wls	2130.7282	3198.064	3116.0825	3232.6162	3054.7701500000003	2876.9241	2206.1522	2793.6496	3118.2096	3275.0678	3018.2178	2733.2289
Wnk1	4997.6591	4650.9662	5082.5934	6185.7614	6996.4705000000004	7807.1796	5759.0869	4765.869	5432.6818	6179.9797	7061.8373	8308.4717
Wnk2	193.2882	232.502	307.3411	312.6685	269.23705000000001	225.8056	215.7779	245.3831	313.4902	310.5875	293.1248	299.3668
Wnk3	1036.0974	775.8199	655.8191	458.9907	414.99135000000001	370.992	1112.1718	824.3969	656.2574	509.2925	378.8301	374.8091
Wnk4	63.7374	68.2746	73.4165	108.269	85.878	63.487	90.4738	81.2774	82.027	100.8011	112.6128	109.5542
Wnt1	0.0027	0.0	0.9333	0.0	0.00080000000000000004	0.0016	0.0	0.0	0.0	0.0	0.0036	0.0102
Wnt10a	29.7655	88.7013	73.3756	155.2106	156.03815	156.8657	34.779	77.5562	80.0622	157.678	172.9583	146.5523
Wnt10b	24.0896	44.2209	42.8551	140.683	165.93295000000001	191.1829	30.0643	50.2878	64.4298	163.1972	207.1597	189.6024
Wnt11	541.8728	564.6669	390.6251	285.2386	274.88815	264.5377	501.4124	534.7917	415.0482	270.1755	254.1721	192.1436
Wnt16	2.4799	6.9146	41.9663	166.4275	179.31795	192.2084	2.7379	3.8204	48.7999	162.3221	177.5511	232.1471
Wnt2	290.7149	119.7062	99.3144	238.5854	250.95519999999999	263.325	148.8604	108.837	122.0475	272.1702	285.7973	201.3842
Wnt2b	62.5386	52.2934	67.1827	62.9916	55.17895	47.3663	86.7406	81.4786	56.6293	67.7829	77.0967	87.5234
Wnt3	136.5283	239.6266	231.1175	328.9109	299.37445000000002	269.838	108.294	245.4249	280.2823	352.787	293.0907	302.5955
Wnt3a	19.4266	23.0165	41.3192	41.0339	35.033000000000001	29.0321	15.9614	27.7821	27.3394	34.8481	35.5155	20.7846
Wnt4	254.7329	414.4211	538.4349	713.0569	721.48945000000003	729.922	273.2217	494.3927	556.6451	702.698	784.325	760.8839
